id,road,lrp,chainage,lat,lon,name,model_type,structure_type,length,condition
277,N1,LRP124A,122.019,23.201,91.3168049,Box culvert,bridge,Box Culvert,228.9999999999992,A
278,N1,LRP125,122.248,23.1990274,91.3170549,Km post missing,link,,864.9999999999949,
279,N1,LRP125A,123.113,23.1921108,91.3185549,Box culvert,bridge,Box Culvert,135.00000000000512,A
280,N1,LRP126,123.248,23.1909997,91.3192493,Km post missing,link,,522.9999999999961,
281,N1,LRP126A,123.771,23.1866941,91.3212493,Bridge start,bridge,Box Culvert,12.000000000000457,C
282,N1,LRP126B,123.783,23.1866108,91.3212771,Bridge end,bridge,Box Culvert,465.0000000000034,C
283,N1,LRP127,124.248,23.1826382,91.3210827,Km post missing,link,,613.9999999999901,
284,N1,LRP127A,124.862,23.1773604,91.3198049,Box culvert,bridge,Box Culvert,515.0000000000006,Unknown
285,N1,LRP128,125.377,23.172916,91.3205271,Ctg 133 km,link,,546.0000000000065,
286,N1,LRP128A,125.923,23.1681382,91.3213604,Bridge start,bridge,Bridge,13.999999999995794,Unknown
287,N1,LRP128B,125.937,23.1680549,91.3213604,Bridge end,bridge,Bridge,439.9999999999977,Unknown
288,N1,LRP129,126.377,23.1641389,91.3214993,Km post missing,link,,792.0000000000016,
289,N1,LRP129A,127.169,23.1571667,91.3224993,Box culvert,bridge,Box Culvert,207.9999999999984,Unknown
290,N1,LRP130,127.377,23.1554167,91.3232771,Km post missing,link,,631.9999999999908,
291,N1,LRP130A,128.009,23.1496941,91.3254993,Road to Nangolhat (Z1048),link,,269.00000000000546,
292,N1,LRP130B,128.278,23.1480274,91.3264993,Box culvert,bridge,Box Culvert,99.00000000001796,B
293,N1,LRP131,128.377,23.1471663,91.3266938,Km post missing,link,,420.9999999999922,
294,N1,LRP131A,128.798,23.1433886,91.326666,Box culvert,bridge,Box Culvert,579.0000000000077,B
295,N1,LRP132,129.377,23.1382219,91.3263049,Km post missing,link,,102.00000000000388,
296,N1,LRP132A,129.479,23.1374163,91.3264716,Box culvert,bridge,Box Culvert,897.9999999999961,B
297,N1,LRP133,130.377,23.1295827,91.3284993,Km post missing,link,,69.99999999999318,
298,N1,LRP133A,130.447,23.1290827,91.3287216,Box culvert,bridge,Box Culvert,675.0000000000114,A
299,N1,LRP133B,131.122,23.1234993,91.3311382,Box culvert,bridge,Box Culvert,254.99999999999545,A
300,N1,LRP134,131.377,23.1213327,91.3320549,Km post missing,link,,247.99999999999045,
301,N1,LRP134A,131.625,23.1193049,91.3329993,Box culvert,bridge,Culvert,27.999999999991587,B
302,N1,LRP135,131.653,23.1191382,91.3330827,"Ctg 127 km,Feni 16 km",link,,1000.0,
303,N1,LRP136,132.653,23.1113611,91.3378052,Km post missing,link,,75.00000000001705,
304,N1,LRP136A,132.728,23.1108056,91.3381386,Box culvert,bridge,Box Culvert,719.9999999999989,A
305,N1,LRP136B,133.448,23.1051111,91.3413608,Box culvert,bridge,Box Culvert,204.99999999998408,A
306,N1,LRP137,133.653,23.1035,91.3422497,Km post missing,link,,367.999999999995,
307,N1,LRP137A,134.021,23.1005833,91.3437774,Box culvert,bridge,Box Culvert,550.0000000000114,B
308,N1,LRP137B,134.571,23.0961941,91.3461108,Box culvert,bridge,Box Culvert,81.99999999999363,B
309,N1,LRP138,134.653,23.095583,91.3464441,Km post missing,link,,688.0000000000166,
310,N1,LRP138A,135.341,23.0901108,91.3494163,Box culvert,bridge,Box Culvert,311.9999999999834,A
311,N1,LRP139,135.653,23.0876108,91.3508889,Km post missing,link,,344.99999999999886,
312,N1,LRP139A,135.998,23.0849719,91.3524722,Box culvertt,bridge,Box Culvert,527.0000000000152,B
313,N1,LRP139B,136.525,23.0808049,91.3548611,Bridge start,bridge,Box Culvert,16.999999999995907,A
314,N1,LRP139C,136.542,23.0806938,91.3549444,Bridge end,bridge,Box Culvert,193.00000000001205,A
315,N1,LRP140,136.735,23.0792493,91.3558333,Ctg 122 km,link,,765.9999999999911,
316,N1,LRP140A,137.501,23.0732493,91.3594167,Box culvert,bridge,Box Culvert,234.00000000000887,B
317,N1,LRP141,137.735,23.0712493,91.3599722,Km post missing,link,,274.99999999997726,
318,N1,LRP141A,138.01,23.0688604,91.3607222,Start of Feni road Division / Start of Feni road Division,link,,611.0000000000184,
319,N1,LRP141B,138.621,23.0636944,91.3616389,Box Culvert,bridge,Box Culvert,18.000000000000682,B
320,N1,LRP142,138.639,23.0635278,91.3616389,Ctg 103 km,link,,229.99999999998977,
321,N1,LRP142A,138.869,23.0614722,91.3616667,Road to Karerhat (Z1031),link,,882.000000000005,
322,N1,LRP143,139.751,23.0538611,91.3637222,Ctg 102 km,link,,500.0,
323,N1,LRP143A,140.251,23.0479441,91.3651389,Z1031,link,,520.9999999999866,
324,N1,LRP144,140.772,23.0449719,91.3653611,Ctg 101 km,link,,195.99999999999795,
325,N1,LRP144A,140.968,23.0427774,91.3654444,Box culvert,bridge,Box Culvert,336.00000000001273,Unknown
326,N1,LRP144B,141.304,23.0398052,91.3656111,Rail Road Crossing,link,,467.9999999999893,
327,N1,LRP145,141.772,23.0360274,91.36575,Km post missing,link,,735.0000000000136,
328,N1,LRP145A,142.507,23.029416,91.3656389,Box culvert,bridge,Culvert,287.00000000000614,A
329,N1,LRP146,142.794,23.0269716,91.3655,"Ctg 99 km,Feni 3 km",link,,239.99999999998067,
330,N1,LRP146A,143.034,23.0248327,91.3655278,Road to Biroli (Z1030),link,,760.9999999999957,
331,N1,LRP147,143.795,23.0193604,91.3697771,"Ctg 98 km,Feni 2 km",link,,151.00000000001046,
332,N1,LRP147A,143.946,23.0185271,91.3708327,Box culvert,bridge,Box Culvert,723.9999999999895,Unknown
333,N1,LRP147B,144.67,23.0140833,91.3759716,Box culvert,bridge,Box Culvert,125.0,A
334,N1,LRP148,144.795,23.0132778,91.3769438,Km post missing,link,,614.0000000000043,
335,N1,LRP148A,145.409,23.0095556,91.3813604,Intersection with N104 / Km post missing,link,,1407.0000000000107,
9000001,N1,,145.409,23.0095417,91.3814021,INT_N1_N104,intersection,,0.0,N/A
336,N1,LRP150,146.816,23.0018889,91.3920552,Ctg 95 km,link,,1000.0,
337,N1,LRP151,147.816,22.9963886,91.3998052,Km post missing,link,,85.00000000000796,
338,N1,LRP151A,147.901,22.9961941,91.4005,Bridge start,bridge,Bridge,22.99999999999613,A
339,N1,LRP151B,147.924,22.9960552,91.4006667,Bridge end,bridge,Bridge,917.0000000000016,A
340,N1,LRP152,148.841,22.9906941,91.4072222,"Ctg 93 km,Lalpole 1 km",link,,447.9999999999791,
341,N1,LRP152A,149.289,22.9877774,91.41,Road to Feni Town (Z1034),link,,296.0000000000207,
342,N1,LRP152B,149.585,22.9858886,91.4120556,Road to Sonagazi (Z1034),link,,256.0000000000002,
343,N1,LRP153,149.841,22.9842219,91.4137222,Ctg 91 km,link,,1050.9999999999875,
344,N1,LRP154,150.892,22.9774438,91.4205827,Ctg 91 km,link,,1000.0,
345,N1,LRP155,151.892,22.9711382,91.4273882,Km post missing,link,,1000.0,
346,N1,LRP156,152.892,22.9663333,91.4356108,Km post missing,link,,780.0000000000011,
347,N1,LRP156A,153.672,22.9624167,91.4416941,Bridge start,bridge,Bridge,109.00000000000888,C
348,N1,LRP156B,153.781,22.9618056,91.4424997,Bridge end,bridge,Bridge,110.99999999999,C
349,N1,LRP157,153.892,22.9611667,91.4433886,Km post missing,link,,1043.0000000000064,
350,N1,LRP158,154.935,22.9561389,91.4517778,Ctg 87 km,link,,1000.0,
351,N1,LRP159,155.935,22.9514444,91.4600278,Km post missing,link,,1012.0000000000005,
352,N1,LRP160,156.947,22.9479997,91.4689993,"Ctg 85 km,Bairyahat 10 km",link,,737.9999999999995,
353,N1,LRP160A,157.685,22.9483608,91.4761382,Road to Mounshirhat (Z1081),link,,262.00000000000045,
354,N1,LRP161,157.947,22.9484997,91.4786938,Km post missing,link,,1008.0000000000098,
355,N1,LRP162,158.955,22.9497497,91.4883608,Ctg 83 km,link,,1000.0,
356,N1,LRP163,159.955,22.9497774,91.4980274,Km post missing,link,,287.9999999999825,
357,N1,LRP163A,160.243,22.9496663,91.5007778,Bridge start,bridge,Bridge,211.00000000001276,B
358,N1,LRP163B,160.454,22.949583,91.5027778,Bridge end,bridge,Bridge,508.9999999999861,B
359,N1,LRP164,160.963,22.9482774,91.50725,Ctg 81 kkm,link,,618.9999999999998,
360,N1,LRP164A,161.582,22.9439441,91.5108611,Road to Chhagalnaiya (Z1032),link,,381.0000000000002,
361,N1,LRP165,161.963,22.940833,91.5124444,Km post missing,link,,1000.0,
362,N1,LRP166,162.963,22.9329716,91.5172216,Km post missing,link,,1000.0,
363,N1,LRP167,163.963,22.9248882,91.5213327,Km post missing,link,,1000.0,
364,N1,LRP168,164.963,22.9167216,91.5253882,Km post missing,link,,134.00000000001455,
365,N1,LRP168A,165.097,22.9156667,91.5259438,Bridge start,bridge,Bridge,227.99999999998025,A
366,N1,LRP168B,165.325,22.9138056,91.5268604,Bridge end/Start of Chittagong Road Division / Bridge end/Start of Chittagong Road Division,bridge,Bridge,638.0000000000052,A
367,N1,LRP169,165.963,22.9085833,91.5294993,Km post missing,link,,463.9999999999986,
368,N1,LRP169A,166.427,22.9046667,91.5314438,Box culvert,bridge,Culvert,536.0000000000014,A
369,N1,LRP170,166.963,22.9003333,91.5333608,Km post missing,link,,82.99999999999841,
370,N1,LRP170A,167.046,22.8994441,91.5336108,End of Bituminous Pavment,link,,637.0000000000005,
371,N1,LRP170B,167.683,22.8939997,91.5346941,Road to Karerhat (R151),link,,112.99999999999956,
372,N1,LRP170C,167.796,22.8929719,91.5350274,Start of Bituminious Pavement,link,,104.00000000001342,
373,N1,LRP170D,167.9,22.8921663,91.5353052,Box culvert,bridge,Box Culvert,62.99999999998818,A
374,N1,LRP171,167.963,22.8916386,91.5354719,Km post missing,link,,1000.0,
375,N1,LRP172,168.963,22.8829993,91.5381663,Km post missing / Box culvert,bridge,Box Culvert,914.999999999992,Unknown
376,N1,LRP172B,169.878,22.875166,91.5407219,Box culvert,bridge,Box Culvert,85.00000000000796,A
377,N1,LRP173,169.963,22.8744438,91.5409719,Km post missing,link,,162.00000000000614,
378,N1,LRP173A,170.125,22.8731382,91.5414441,Box culvert,bridge,Box Culvert,556.0000000000116,A
379,N1,LRP173B,170.681,22.868416,91.5431663,Box culvert,bridge,Box Culvert,281.99999999998226,A
380,N1,LRP174,170.963,22.8661111,91.5439997,Km post missing,link,,575.9999999999934,
381,N1,LRP174A,171.539,22.86111772310757,91.54512584501992,Box culvert,bridge,Box Culvert,177.00000000002092,A
382,N1,LRP174B,171.716,22.8595833,91.5454719,Box culvert,bridge,Box Culvert,246.99999999998568,A
383,N1,LRP175,171.963,22.8575556,91.5456386,Km post missing,link,,164.99999999999204,
384,N1,LRP175A,172.128,22.856,91.5457219,Box culvert,bridge,Box Culvert,113.00000000002797,A
385,N1,LRP175B,172.241,22.8550556,91.545833,Box culvert,bridge,Culvert,721.99999999998,A
386,N1,LRP176,172.963,22.8486663,91.5463608,Km post missing,link,,16.999999999995907,
387,N1,LRP176A,172.98,22.8485274,91.5463886,Bridge start,bridge,Box Culvert,10.000000000019329,A
388,N1,LRP176B,172.99,22.8484441,91.5464163,Bridge end,bridge,Box Culvert,379.99999999999545,A
389,N1,LRP176C,173.37,22.8452219,91.5475274,Box culvert,bridge,Box Culvert,240.0000000000091,A
390,N1,LRP176D,173.61,22.8432497,91.5482219,Box culvert,bridge,Box Culvert,352.9999999999802,A
391,N1,LRP177,173.963,22.8401941,91.5490552,Km post missing,link,,313.9999999999929,
392,N1,LRP177A,174.277,22.8372497,91.5492497,Pipe culvert,bridge,Box Culvert,686.000000000007,A
393,N1,LRP178,174.963,22.8313882,91.5503611,Km post missing,link,,872.0000000000141,
394,N1,LRP178A,175.835,22.8239438,91.5528333,Box culvert,bridge,Box Culvert,127.9999999999859,C
395,N1,LRP179,175.963,22.8228049,91.5531389,Km post missing,link,,1000.0,
396,N1,LRP180,176.963,22.8141389,91.5555833,Km post missing,link,,340.0000000000034,
397,N1,LRP180A,177.303,22.8110556,91.5563889,Box culvert,bridge,Box Culvert,406.0000000000059,B
398,N1,LRP180B,177.709,22.808,91.5579167,Box culvert,bridge,Box Culvert,252.00000000000955,B
399,N1,LRP180C,177.961,22.8059722,91.5589167,Box culvert,bridge,Box Culvert,1.999999999981128,Unknown
400,N1,LRP181,177.963,22.8059444,91.5589167,Km post missing,link,,155.00000000000114,
401,N1,LRP181A,178.118,22.8045833,91.5591111,Box culvert,bridge,Box Culvert,844.9999999999989,Unknown
402,N1,LRP182,178.963,22.7974719,91.5613611,Km post missing,link,,492.999999999995,
403,N1,LRP182A,179.456,22.7934163,91.5633333,Box Culvert,bridge,Box Culvert,472.0000000000084,A
404,N1,LRP182B,179.928,22.7896108,91.5654444,Box culvert,bridge,Box Culvert,34.99999999999659,Unknown
405,N1,LRP183,179.963,22.7893608,91.5655833,Km post missing,link,,993.9999999999998,
406,N1,LRP183A,180.957,22.7813327,91.5695271,Bridge start,bridge,Bridge,6.000000000000227,B
407,N1,LRP184,180.963,22.7812216,91.5695827,Km post missing,link,,15.00000000001478,
408,N1,LRP184A,180.978,22.7811382,91.5696382,Bridge end,bridge,Bridge,485.99999999999,B
409,N1,LRP184B,181.464,22.7771104,91.5713327,Road to Narayanhat (Z1021),link,,474.9999999999943,
410,N1,LRP184C,181.939,22.7732771,91.5733604,Box culvert,bridge,Box Culvert,24.00000000000091,A
411,N1,LRP185,181.963,22.7730271,91.5734716,Km post missing,link,,468.9999999999941,
412,N1,LRP185A,182.432,22.7693604,91.5756104,Box culvert,bridge,Box Culvert,2.0000000000095497,A
413,N1,LRP185B,182.434,22.7661944,91.5779993,Box culvert,bridge,Box Culvert,528.9999999999964,A
414,N1,LRP186,182.963,22.7654722,91.5785549,Km post missing,link,,453.00000000000296,
415,N1,LRP186A,183.416,22.7621944,91.5811382,Box culvert,bridge,Box Culvert,546.999999999997,A
416,N1,LRP187,183.963,22.7585278,91.5845274,Km post missing,link,,819.9999999999932,
417,N1,LRP187A,184.783,22.7526389,91.5893608,Bridge start,bridge,Box Culvert,23.00000000002456,A
418,N1,LRP187B,184.806,22.7525,91.5894719,Bridge end,bridge,Box Culvert,156.99999999998226,A
419,N1,LRP188,184.963,22.7513333,91.5903608,Km post missing,link,,231.9999999999993,
420,N1,LRP188A,185.195,22.7496386,91.5916386,Box culvert,bridge,Box Culvert,768.0000000000007,A
421,N1,LRP189,185.963,22.7435552,91.5949163,Km post missing,link,,32.00000000001069,
422,N1,LRP189A,185.995,22.7433052,91.5950274,Box culvert,bridge,Box Culvert,967.9999999999892,B
423,N1,LRP190,186.963,22.7349997,91.5979441,Km post missing,link,,12.000000000000457,
424,N1,LRP190A,186.975,22.7349163,91.5979719,Box culvert,bridge,Box Culvert,987.9999999999995,Unknown
425,N1,LRP191,187.963,22.7263882,91.6007778,Km post missing,link,,539.0000000000157,
426,N1,LRP191A,188.502,22.7221104,91.6030833,Box culvert,bridge,Box Culvert,460.9999999999843,A
427,N1,LRP192,188.963,22.7185549,91.6053056,Km post missing,link,,260.0000000000193,
428,N1,LRP192A,189.223,22.7165556,91.6065556,Box culvert,bridge,Box Culvert,74.99999999998863,A
429,N1,LRP192B,189.298,22.716,91.6069167,Box culvert,bridge,Box Culvert,215.0000000000034,A
430,N1,LRP193,189.513,22.7143889,91.6079444,"Ctg 52 km,Sitakhada 12 km",link,,256.0000000000002,
431,N1,LRP193A,189.769,22.7124167,91.6090556,Box culvert,bridge,Box Culvert,606.9999999999993,C
432,N1,LRP193B,190.376,22.7076111,91.6118056,Box Culvert,bridge,Box Culvert,137.00000000000043,Unknown
433,N1,LRP194,190.513,22.7065556,91.6123611,Km post missing,link,,67.99999999998363,
434,N1,LRP194A,190.581,22.706,91.6126944,Box culvert,bridge,Box Culvert,342.00000000001296,Unknown
435,N1,LRP194B,190.923,22.7033056,91.6142222,Box culvert,bridge,Box Culvert,381.0000000000002,A
436,N1,LRP194C,191.304,22.7002222,91.6157778,Box culvert,bridge,Box Culvert,219.9999999999989,A
437,N1,LRP195,191.524,22.6984997,91.616666,"Ctg 50 km,Sitakanda 10 km",link,,783.9999999999918,
438,N1,LRP195A,192.308,22.6919719,91.6198604,Box culvert,bridge,Box Culvert,216.00000000000816,A
439,N1,LRP196,192.524,22.6904163,91.6205271,Km post missing,link,,98.0000000000132,
440,N1,LRP196A,192.622,22.689583,91.6208327,Box culvert,bridge,Box Culvert,543.9999999999827,A
441,N1,LRP196B,193.166,22.685083,91.6228327,Box culvert,bridge,Box Culvert,317.0000000000073,A
442,N1,LRP197,193.483,22.6825549,91.6241938,"Ctg 48 km,Sitakanda 8 km",link,,669.9999999999875,
443,N1,LRP197A,194.153,22.6769438,91.6268327,Box culvert,bridge,Box Culvert,230.99999999999451,A
444,N1,LRP197B,194.384,22.6751382,91.6274438,Box culvert,bridge,Box Culvert,99.00000000001796,A
445,N1,LRP198,194.483,22.6743049,91.6277493,Km post missing,link,,120.00000000000456,
446,N1,LRP198A,194.603,22.6733049,91.6280827,Road to Haidchokia (Z1086),link,,131.00000000000023,
447,N1,LRP198B,194.734,22.6722493,91.6285271,Box culvert,bridge,Box Culvert,506.0000000000002,A
448,N1,LRP198C,195.24,22.6678604,91.6301104,Box culvert,bridge,Box Culvert,370.00000000000455,A
449,N1,LRP199,195.61,22.6649167,91.6315549,"Ctg 46 km,Sitakanda 6 km",link,,137.9999999999768,
450,N1,LRP199A,195.748,22.6638333,91.6321382,Box culvert,bridge,Box Culvert,540.0000000000205,A
451,N1,LRP199B,196.288,22.6596667,91.6347219,Box culvert,bridge,Box Culvert,322.0000000000028,A
452,N1,LRP200,196.61,22.6571389,91.636333,Km post missing,link,,356.9999999999993,
453,N1,LRP200A,196.967,22.6543889,91.6381386,Box culvert,bridge,Box Culvert,208.9999999999748,A
454,N1,LRP200B,197.176,22.6527778,91.6391663,Box culvert,bridge,Box Culvert,411.00000000000136,A
455,N1,LRP201,197.587,22.6494997,91.640833,"Ctg 44 km,Sitakanda 4 km",link,,67.00000000000728,
456,N1,LRP201A,197.654,22.6489997,91.6411108,Box culvert,bridge,Box Culvert,462.99999999999386,A
457,N1,LRP201B,198.117,22.6452774,91.6430552,Box culvert,bridge,Box Culvert,469.99999999999886,A
458,N1,LRP202,198.587,22.641583,91.6451108,Km post missing,link,,974.000000000018,
459,N1,LRP202A,199.561,22.6338608,91.6494719,Box culvert,bridge,Box Culvert,86.99999999998909,A
460,N1,LRP203,199.648,22.6330827,91.649833,"Ctg 42 km,Sitakanda 2 km",link,,134.9999999999909,
461,N1,LRP203A,199.783,22.6320271,91.6503889,Box culvert,bridge,Box Culvert,782.0000000000107,A
462,N1,LRP203B,200.565,22.625916,91.6541389,Box culvert,bridge,Box Culvert,82.99999999999841,A
463,N1,LRP204,200.648,22.6252216,91.6545278,Km post missing,link,,218.9999999999941,
464,N1,LRP204A,200.867,22.6234716,91.6553056,Box culvert,bridge,Culvert,332.9999999999984,A
465,N1,LRP204B,201.2,22.6206938,91.6563611,Box culvert,bridge,Culvert,163.0000000000109,A
466,N1,LRP204C,201.363,22.6194993,91.6568889,Bridge start,bridge,Box Culvert,20.000000000010232,A
467,N1,LRP204D,201.383,22.6180271,91.6578333,Bridge end / Box culvert,bridge,Box Culvert,252.9999999999859,A
468,N1,LRP204F,201.636,22.6175271,91.65825,Box culvert,bridge,Box Culvert,91.0000000000082,A
469,N1,LRP205,201.727,22.6169716,91.65875,"Ctg 40 km,Sitakanda 0 km",link,,15.999999999991132,
470,N1,LRP205A,201.743,22.6168604,91.6588611,Box culvert,bridge,Box Culvert,611.9999999999948,A
471,N1,LRP205B,202.355,22.6123889,91.6622222,Box culvert,bridge,Box Culvert,372.0000000000141,A
472,N1,LRP206,202.727,22.6094444,91.6638333,Km post missing,link,,72.00000000000273,
473,N1,LRP206A,202.799,22.6088889,91.6641111,Box culvert,bridge,Box Culvert,951.9999999999982,A
474,N1,LRP207,203.751,22.6015833,91.6688327,Ctg 38 km,link,,129.99999999999545,
475,N1,LRP207A,203.881,22.601,91.6692771,Box culvert,bridge,Box Culvert,115.0000000000091,A
476,N1,LRP207B,203.996,22.6000556,91.6699438,Box culvert,bridge,Box Culvert,48.99999999997817,B
477,N1,LRP207C,204.045,22.5994441,91.6703049,Box culvert,bridge,Box Culvert,681.0000000000116,B
478,N1,LRP207D,204.726,22.5942219,91.6737771,Box culvert,bridge,Box Culvert,25.000000000005684,A
479,N1,LRP208,204.751,22.5939997,91.6738327,Km post missing,link,,407.99999999998704,
480,N1,LRP208A,205.159,22.5907497,91.6754716,Box culvert,bridge,Bridge,757.000000000005,C
481,N1,LRP209,205.916,22.584583,91.6780827,Info.Missing,link,,116.99999999999022,
482,N1,LRP209A,206.033,22.5836663,91.6784716,Bridge start,bridge,Box Culvert,26.00000000001046,A
483,N1,LRP209B,206.059,22.5834997,91.6785827,Bridge end,bridge,Box Culvert,342.9999999999893,A
484,N1,LRP209C,206.402,22.580666,91.6799438,Road to Katirhat (Z1087),link,,331.0000000000173,
485,N1,LRP209D,206.733,22.5779438,91.6811382,Box culvert,bridge,Box Culvert,182.99999999999272,A
486,N1,LRP210,206.916,22.5763604,91.6818049,Km post missing,link,,377.0000000000096,
487,N1,LRP210A,207.293,22.5731938,91.6830827,Bridge start,bridge,Box Culvert,18.000000000000682,A
488,N1,LRP210B,207.311,22.5730549,91.6831938,Bridge end,bridge,Box Culvert,604.9999999999898,A
489,N1,LRP211,207.916,22.5679716,91.6846941,Km post missing,link,,177.99999999999727,
490,N1,LRP211A,208.094,22.5664722,91.6851663,Box culvert,bridge,Box Culvert,275.0000000000057,A
491,N1,LRP211B,208.369,22.5641389,91.6859163,Bridge start,bridge,Box Culvert,14.000000000010004,A
492,N1,LRP211C,208.383,22.564,91.6859441,Bridge end,bridge,Box Culvert,216.9999999999845,A
493,N1,LRP211D,208.6,22.5624722,91.6863608,Box culvert,bridge,Box Culvert,316.0000000000025,A
494,N1,LRP212,208.916,22.5594444,91.6872219,Km post missing,link,,938.999999999993,
495,N1,LRP213,209.855,22.5514167,91.6896941,Ctg 32 km,link,,144.00000000000546,
